,ID,Name,DateTime,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,IsPureBreed,Breed1,Breed2,IsPopularBreed,AnimalSize,IsGoodWithKids,AnimalTemperament,AnimalTrainability,AnimalGrooming,Color1,Color2,IsPureColor,HasName,AgeGroup,WeekYear,WeekDay,WorkingDay,DayYear,Month,Quarter,Year,ExitHour,ExitMinute,IsOpen,Holiday,Sex,Fertile
1257,1258,,2014-04-16 19:01:00,0,Intact Male,7.0,775,0,155,102,1,0,2,0,0,0,0,-1,0,0,0,16,2,1,106,4,1,2014,19,1,1,0,0,1
1258,1259,Spot,2014-07-31 18:59:00,1,Neutered Male,2190.0,91,0,28,102,0,3,1,2,2,1,5,1,0,1,3,31,3,1,212,7,1,2014,18,59,1,0,0,0
1259,1260,,2014-08-26 18:56:00,0,Neutered Male,30.0,775,0,155,102,1,0,2,0,0,0,3,-1,0,0,0,35,1,1,238,8,2,2014,18,56,1,0,0,0
1260,1261,Chulo,2015-09-15 11:45:00,1,Neutered Male,2190.0,1095,0,240,102,0,2,1,0,3,3,5,1,0,1,3,38,1,1,258,9,2,2015,11,45,1,0,0,0
1261,1262,Mu,2015-02-11 11:13:00,0,Spayed Female,1460.0,775,0,155,102,1,0,2,0,0,0,0,1,0,1,3,7,2,1,42,2,0,2015,11,13,1,0,1,0
1262,1263,Charlie,2014-02-02 16:18:00,1,Neutered Male,730.0,496,1,105,102,0,4,1,2,2,1,6,1,0,1,2,5,6,1,33,2,0,2014,16,18,1,0,0,0
1263,1264,Sugar Plum,2014-04-07 17:20:00,0,Intact Female,120.0,775,0,155,102,1,0,2,0,0,0,5,1,0,1,0,15,0,1,97,4,1,2014,17,20,1,0,1,1
1264,1265,Ices,2013-11-01 15:02:00,1,Spayed Female,365.0,479,0,101,46,0,3,1,0,0,1,1,-1,1,1,1,44,4,1,305,11,2,2013,15,2,1,0,1,0
1265,1266,Cooper,2014-01-03 14:50:00,1,Intact Male,180.0,1023,0,235,102,1,4,1,1,1,1,4,-1,1,1,0,1,4,1,3,1,0,2014,14,50,1,0,0,1
1266,1267,Chanel,2014-03-09 17:22:00,1,Spayed Female,365.0,1661,0,407,102,0,1,1,1,1,1,5,4,0,1,1,10,6,1,68,3,0,2014,17,22,1,0,1,0
1267,1268,Roxie,2014-12-01 17:57:00,1,Spayed Female,365.0,1415,0,318,102,0,3,1,2,2,1,13,-1,1,1,1,49,0,1,335,12,3,2014,17,57,1,0,1,0
1268,1269,Colton,2014-05-05 15:57:00,0,Neutered Male,30.0,775,0,155,102,1,0,2,0,0,0,5,1,0,1,0,19,0,1,125,5,1,2014,15,57,1,0,0,0
1269,1270,Bilbo,2015-02-10 17:58:00,1,Neutered Male,730.0,614,0,118,92,0,4,1,1,1,1,0,5,0,1,2,7,1,1,41,2,0,2015,17,58,1,0,0,0
1270,1271,Dottie,2015-02-28 14:36:00,1,Spayed Female,365.0,1293,0,299,102,1,0,1,1,1,0,1,-1,1,1,1,9,5,1,59,2,0,2015,14,36,1,0,1,0
1271,1272,,2015-12-14 19:34:00,0,Neutered Male,120.0,772,0,153,102,1,0,2,0,0,0,5,-1,1,0,0,51,0,1,348,12,3,2015,19,34,1,0,0,0
1272,1273,Sweet Pea,2015-03-24 16:45:00,1,Neutered Male,2555.0,1451,0,324,102,0,5,1,0,0,1,5,4,0,1,4,13,1,1,83,3,0,2015,16,45,1,0,0,0
1273,1274,Pickles,2015-02-05 16:59:00,1,Neutered Male,730.0,377,1,76,102,0,3,1,1,1,1,13,-1,1,1,2,6,3,1,36,2,0,2015,16,59,1,0,0,0
1274,1275,Kat Klops,2014-11-25 14:04:00,0,Neutered Male,1825.0,775,0,155,102,1,0,2,0,0,0,1,8,0,1,3,48,1,1,329,11,2,2014,14,4,1,9,0,0
1275,1276,Eddy,2014-05-02 16:25:00,0,Neutered Male,365.0,775,0,155,102,1,0,2,0,0,0,8,1,0,1,1,18,4,1,122,5,1,2014,16,25,1,0,0,0
1276,1277,Shane,2015-06-30 12:03:00,0,Intact Male,60.0,775,0,155,102,1,0,2,0,0,0,8,-1,0,1,0,27,1,1,181,6,1,2015,12,3,1,0,0,1
1277,1278,Savvy,2014-10-01 12:57:00,1,Intact Female,210.0,265,0,60,102,0,4,2,0,0,1,0,1,0,1,1,40,2,1,274,10,2,2014,12,57,1,0,1,1
1278,1279,,2015-05-27 11:15:00,0,Unknown,60.0,775,0,155,102,1,0,2,0,0,0,5,-1,0,0,0,22,2,1,147,5,1,2015,11,15,1,0,2,2
1279,1280,,2015-01-11 17:55:00,1,Neutered Male,365.0,1165,0,257,102,1,2,1,1,1,3,22,-1,1,0,1,2,6,1,11,1,0,2015,17,55,1,0,0,0
1280,1281,,2016-01-17 18:01:00,1,Intact Male,730.0,455,0,95,46,0,2,1,2,2,2,5,4,0,0,2,2,6,1,17,1,0,2016,18,1,1,0,0,1
1281,1282,Toby,2014-04-25 15:14:00,1,Neutered Male,365.0,248,0,47,102,0,4,1,2,2,1,20,4,0,1,1,17,4,1,115,4,1,2014,15,14,1,0,0,0
1282,1283,Niky,2014-12-29 18:31:00,1,Intact Female,365.0,1263,0,289,102,0,2,0,2,2,3,6,5,0,1,1,1,0,1,363,12,3,2014,18,31,1,0,1,1
1283,1284,Chase,2014-08-04 16:53:00,1,Neutered Male,270.0,155,0,32,102,0,3,1,1,1,1,0,-1,0,1,1,32,0,1,216,8,2,2014,16,53,1,0,0,0
1284,1285,Casey,2015-11-29 15:46:00,1,Neutered Male,2920.0,803,0,165,102,0,4,1,0,0,1,13,-1,1,1,4,48,6,1,333,11,2,2015,15,46,1,0,0,0
1285,1286,,2014-07-02 09:00:00,0,Intact Female,365.0,775,0,155,102,1,0,2,0,0,0,0,-1,0,0,1,27,2,1,183,7,1,2014,9,0,0,0,1,1
1286,1287,Yager,2014-08-24 12:23:00,1,Neutered Male,365.0,874,0,186,125,0,4,1,2,2,1,5,4,0,1,1,34,6,1,236,8,2,2014,12,23,1,0,0,0
1287,1288,Blanca,2016-01-18 11:56:00,1,Intact Female,300.0,1293,0,299,102,1,0,1,1,1,0,1,-1,1,1,1,3,0,1,18,1,0,2016,11,56,1,0,1,1
1288,1289,Mega,2015-05-12 17:37:00,1,Neutered Male,1825.0,1293,0,299,102,1,0,1,1,1,0,0,1,0,1,3,20,1,1,132,5,1,2015,17,37,1,0,0,0
1289,1290,,2014-06-28 14:33:00,0,Intact Male,21.0,775,0,155,102,1,0,2,0,0,0,8,-1,0,0,0,26,5,1,179,6,1,2014,14,33,1,0,0,1
1290,1291,Rex,2014-01-05 13:26:00,1,Neutered Male,1460.0,155,0,32,102,0,3,1,1,1,1,13,-1,1,1,3,1,6,1,5,1,0,2014,13,26,1,0,0,0
1291,1292,,2014-04-20 12:52:00,0,Spayed Female,60.0,775,0,155,102,1,0,2,0,0,0,3,-1,0,0,0,16,6,1,110,4,1,2014,12,52,1,0,1,0
1292,1293,Blue,2015-07-24 18:59:00,0,Spayed Female,90.0,775,0,155,102,1,0,2,0,0,0,3,-1,1,1,0,30,4,1,205,7,1,2015,18,59,1,0,1,0
1293,1294,Lola,2015-03-08 16:26:00,1,Intact Female,365.0,1033,0,234,14,0,4,1,1,1,1,5,-1,1,1,1,10,6,1,67,3,0,2015,16,26,1,0,1,1
1294,1295,Tiny,2015-05-23 18:28:00,1,Neutered Male,730.0,1661,0,407,102,0,1,1,1,1,1,6,5,0,1,2,21,5,1,143,5,1,2015,18,28,1,0,0,0
1295,1296,Chauncy,2014-10-16 14:14:00,1,Neutered Male,365.0,1293,0,299,102,1,0,1,1,1,0,4,1,0,1,1,42,3,1,289,10,2,2014,14,14,1,0,0,0
1296,1297,,2015-05-13 09:41:00,0,Intact Female,730.0,775,0,155,102,1,0,2,0,0,0,5,1,0,0,2,20,2,1,133,5,1,2015,9,41,0,0,1,1
1297,1298,Chris,2015-03-26 19:03:00,1,Neutered Male,365.0,1131,0,247,46,0,1,1,2,2,1,9,4,0,1,1,13,3,1,85,3,0,2015,19,3,1,0,0,0
1298,1299,Felicia,2015-08-28 11:46:00,1,Intact Female,1095.0,706,0,132,17,0,2,1,2,2,2,0,1,0,1,2,35,4,1,240,8,2,2015,11,46,1,0,1,1
1299,1300,,2015-09-01 09:00:00,0,Unknown,90.0,775,0,155,102,1,0,2,0,0,0,14,-1,1,0,0,36,1,1,244,9,2,2015,9,0,0,0,2,2
1300,1301,Maite,2014-02-03 11:44:00,1,Intact Female,60.0,1520,0,348,102,0,4,0,0,0,2,1,-1,1,1,0,6,0,1,34,2,0,2014,11,44,1,0,1,1
1301,1302,Luna,2015-02-14 13:02:00,1,Spayed Female,730.0,1244,1,280,102,0,2,1,0,0,2,12,1,0,1,2,7,5,1,45,2,0,2015,13,2,1,0,1,0
1302,1303,Bebe,2014-05-30 17:41:00,1,Spayed Female,1095.0,1023,0,235,102,1,4,1,1,1,1,5,-1,1,1,2,22,4,1,150,5,1,2014,17,41,1,0,1,0
1303,1304,Albus,2015-05-26 19:23:00,0,Intact Male,60.0,775,0,155,102,1,0,2,0,0,0,5,1,0,1,0,22,1,1,146,5,1,2015,19,23,1,0,0,1
1304,1305,Gunther,2015-09-27 17:39:00,1,Neutered Male,365.0,553,0,115,102,1,0,2,0,0,0,0,5,0,1,1,39,6,1,270,9,2,2015,17,39,1,0,0,0
1305,1306,Presley,2014-04-05 17:24:00,1,Spayed Female,30.0,864,0,186,78,0,4,1,2,2,1,20,-1,1,1,0,14,5,1,95,4,1,2014,17,24,1,0,1,0
1306,1307,,2014-11-18 18:56:00,1,Neutered Male,730.0,553,0,115,102,1,0,2,0,0,0,0,1,0,0,2,47,1,1,322,11,2,2014,18,56,1,0,0,0
1307,1308,Bear,2015-11-18 16:36:00,1,Neutered Male,60.0,1023,0,235,102,1,4,1,1,1,1,5,1,0,1,0,47,2,1,322,11,2,2015,16,36,1,0,0,0
1308,1309,Tank,2014-02-25 13:48:00,1,Neutered Male,1825.0,1293,0,299,102,1,0,1,1,1,0,3,1,0,1,3,9,1,1,56,2,0,2014,13,48,1,0,0,0
1309,1310,,2014-08-30 15:09:00,1,Spayed Female,730.0,553,0,115,102,1,0,2,0,0,0,0,-1,1,0,2,35,5,1,242,8,2,2014,15,9,1,0,1,0
1310,1311,Muneca,2015-05-03 18:41:00,1,Spayed Female,120.0,553,0,115,102,1,0,2,0,0,0,16,1,0,1,0,18,6,1,123,5,1,2015,18,41,1,0,1,0
1311,1312,Teddy Graham,2014-04-21 18:35:00,1,Neutered Male,1825.0,155,0,32,102,0,3,1,1,1,1,1,0,0,1,3,17,0,1,111,4,1,2014,18,35,1,3,0,0
1312,1313,Poppy,2014-10-30 16:51:00,0,Intact Male,28.0,772,0,153,102,1,0,2,0,0,0,0,-1,0,1,0,44,3,1,303,10,2,2014,16,51,1,0,0,1
1313,1314,Ice,2015-07-20 14:28:00,0,Unknown,730.0,1515,0,346,102,1,0,2,0,0,0,17,-1,0,1,2,30,0,1,201,7,1,2015,14,28,1,0,2,2
1314,1315,Zeffie,2016-01-04 14:10:00,1,Spayed Female,365.0,841,0,187,102,1,4,1,2,2,1,5,-1,1,1,1,1,0,1,4,1,0,2016,14,10,1,0,1,0
1315,1316,Nougat,2013-10-13 14:39:00,0,Neutered Male,30.0,775,0,155,102,1,0,2,0,0,0,9,5,0,1,0,41,6,1,286,10,2,2013,14,39,1,0,0,0
1316,1317,,2016-02-15 00:00:00,1,Intact Male,14.0,1023,0,235,102,1,4,1,1,1,1,1,3,0,0,0,7,0,1,46,2,0,2016,0,0,0,0,0,1
1317,1318,Diamond,2015-03-31 17:16:00,1,Spayed Female,365.0,1293,0,299,102,1,0,1,1,1,0,0,1,0,1,1,14,1,1,90,3,0,2015,17,16,1,0,1,0
1318,1319,Sage,2013-11-03 17:39:00,1,Spayed Female,210.0,841,0,187,102,1,4,1,2,2,1,5,0,0,1,1,44,6,1,307,11,2,2013,17,39,1,0,1,0
1319,1320,Nan,2013-11-13 14:46:00,1,Spayed Female,2555.0,672,1,132,102,0,2,1,2,2,2,5,4,0,1,4,46,2,1,317,11,2,2013,14,46,1,0,1,0
1320,1321,,2014-10-27 18:10:00,1,Neutered Male,300.0,155,0,32,102,0,3,1,1,1,1,13,-1,1,0,1,44,0,1,300,10,2,2014,18,10,1,0,0,0
1321,1322,Athena,2014-02-26 18:52:00,1,Spayed Female,330.0,841,0,187,102,1,4,1,2,2,1,0,5,0,1,1,9,2,1,57,2,0,2014,18,52,1,0,1,0
1322,1323,Jo-Jo,2013-11-13 12:56:00,1,Spayed Female,4745.0,155,0,32,102,0,3,1,1,1,1,5,1,0,1,5,46,2,1,317,11,2,2013,12,56,1,0,1,0
1323,1324,Marty,2015-07-02 00:00:00,0,Neutered Male,60.0,775,0,155,102,1,0,2,0,0,0,8,-1,0,1,0,27,3,1,183,7,1,2015,0,0,0,0,0,0
1324,1325,Hercules,2014-02-19 18:31:00,1,Intact Male,365.0,841,0,187,102,1,4,1,2,2,1,20,-1,1,1,1,8,2,1,50,2,0,2014,18,31,1,0,0,1
1325,1326,,2014-08-01 16:45:00,0,Neutered Male,150.0,1515,0,346,102,1,0,2,0,0,0,19,-1,0,0,0,31,4,1,213,8,2,2014,16,45,1,0,0,0
1326,1327,,2014-09-26 18:48:00,1,Intact Female,365.0,1293,0,299,102,1,0,1,1,1,0,1,5,0,0,1,39,4,1,269,9,2,2014,18,48,1,0,1,1
1327,1328,,2015-10-19 17:58:00,1,Spayed Female,210.0,674,0,134,102,0,0,2,0,0,0,20,-1,1,0,1,43,0,1,292,10,2,2015,17,58,1,0,1,0
1328,1329,Linden,2015-06-24 13:10:00,0,Neutered Male,60.0,775,0,155,102,1,0,2,0,0,0,0,-1,0,1,0,26,2,1,175,6,1,2015,13,10,1,0,0,0
1329,1330,Leilani,2016-01-15 12:57:00,0,Spayed Female,90.0,767,0,151,102,1,0,2,0,0,0,5,-1,0,1,0,2,4,1,15,1,0,2016,12,57,1,0,1,0
1330,1331,,2015-06-30 18:33:00,0,Intact Male,21.0,775,0,155,102,1,0,2,0,0,0,8,-1,0,0,0,27,1,1,181,6,1,2015,18,33,1,0,0,1
1331,1332,Pablo,2015-05-28 18:34:00,1,Neutered Male,365.0,553,0,115,102,1,0,2,0,0,0,0,-1,1,1,1,22,3,1,148,5,1,2015,18,34,1,0,0,0
1332,1333,Jack,2015-09-04 12:06:00,1,Neutered Male,60.0,378,0,77,102,1,3,1,1,1,1,0,1,0,1,0,36,4,1,247,9,2,2015,12,6,1,0,0,0
1333,1334,Charlotte,2016-02-13 13:05:00,1,Spayed Female,60.0,564,0,114,40,0,3,1,0,0,1,1,4,0,1,0,6,5,1,44,2,0,2016,13,5,1,0,1,0
1334,1335,Nyla,2015-04-15 13:34:00,0,Spayed Female,365.0,775,0,155,102,1,0,2,0,0,0,0,1,0,1,1,16,2,1,105,4,1,2015,13,34,1,0,1,0
1335,1336,Shelby,2015-08-20 16:59:00,1,Spayed Female,365.0,1023,0,235,102,1,4,1,1,1,1,5,-1,1,1,1,34,3,1,232,8,2,2015,16,59,1,0,1,0
1336,1337,Little Joe,2015-04-11 15:19:00,1,Intact Male,4380.0,980,0,223,102,0,2,1,0,3,1,1,0,0,1,5,15,5,1,101,4,1,2015,15,19,1,0,0,1
1337,1338,Nymeria,2016-01-13 17:00:00,1,Spayed Female,365.0,1023,0,235,102,1,4,1,1,1,1,25,-1,1,1,1,2,2,1,13,1,0,2016,17,0,1,0,1,0
1338,1339,Brooks,2016-02-02 15:56:00,1,Neutered Male,730.0,1293,0,299,102,1,0,1,1,1,0,3,1,0,1,2,5,1,1,33,2,0,2016,15,56,1,0,0,0
1339,1340,Cinnamon,2015-01-27 12:18:00,1,Intact Female,300.0,1293,0,299,102,1,0,1,1,1,0,0,-1,0,1,1,5,1,1,27,1,0,2015,12,18,1,0,1,1
1340,1341,,2015-04-09 15:09:00,1,Intact Male,1825.0,1238,1,274,102,0,0,2,0,0,0,0,1,0,0,3,15,3,1,99,4,1,2015,15,9,1,0,0,1
1341,1342,Mr.Giggles,2014-03-13 18:44:00,1,Neutered Male,730.0,1387,0,312,102,0,2,1,1,1,1,5,1,0,1,2,11,3,1,72,3,0,2014,18,44,1,0,0,0
1342,1343,Bruce,2015-10-23 15:11:00,0,Intact Male,30.0,775,0,155,102,1,0,2,0,0,0,0,1,0,1,0,43,4,1,296,10,2,2015,15,11,1,0,0,1
1343,1344,Tyson,2013-11-23 15:02:00,1,Intact Male,240.0,1293,0,299,102,1,0,1,1,1,0,0,5,0,1,1,47,5,1,327,11,2,2013,15,2,1,0,0,1
1344,1345,Hank,2015-03-25 18:40:00,1,Neutered Male,1460.0,111,0,27,48,0,3,1,2,2,1,6,1,0,1,3,13,2,1,84,3,0,2015,18,40,1,0,0,0
1345,1346,Nala,2015-05-06 17:14:00,1,Spayed Female,730.0,1293,0,299,102,1,0,1,1,1,0,4,1,0,1,2,19,2,1,126,5,1,2015,17,14,1,0,1,0
1346,1347,Blinky,2013-12-04 18:09:00,1,Spayed Female,365.0,155,0,32,102,0,3,1,1,1,1,5,-1,1,1,1,49,2,1,338,12,3,2013,18,9,1,0,1,0
1347,1348,Maci,2016-01-26 17:23:00,1,Spayed Female,730.0,713,0,132,45,0,2,1,2,2,2,5,-1,1,1,2,4,1,1,26,1,0,2016,17,23,1,0,1,0
1348,1349,Mustache,2013-10-14 16:46:00,0,Neutered Male,60.0,775,0,155,102,1,0,2,0,0,0,5,1,0,1,0,42,0,1,287,10,2,2013,16,46,1,0,0,0
1349,1350,Eva,2015-12-19 14:20:00,0,Spayed Female,90.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,1,0,51,5,1,353,12,3,2015,14,20,1,0,1,0
1350,1351,Bella,2015-09-08 11:47:00,0,Spayed Female,2920.0,775,0,155,102,1,0,2,0,0,0,10,-1,1,1,4,37,1,1,251,9,2,2015,11,47,1,0,1,0
1351,1352,,2013-11-05 17:44:00,0,Intact Female,90.0,775,0,155,102,1,0,2,0,0,0,0,-1,0,0,0,45,1,1,309,11,2,2013,17,44,1,0,1,1
1352,1353,Mooster,2016-01-06 14:11:00,1,Spayed Female,1825.0,553,0,115,102,1,0,2,0,0,0,1,13,0,1,3,1,2,1,6,1,0,2016,14,11,1,0,1,0
1353,1354,Sparkle,2015-10-27 13:21:00,0,Spayed Female,4745.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,1,5,44,1,1,300,10,2,2015,13,21,1,0,1,0
1354,1355,Winston,2016-02-01 00:00:00,1,Neutered Male,730.0,1023,0,235,102,1,4,1,1,1,1,5,-1,1,1,2,5,0,1,32,2,0,2016,0,0,0,0,0,0
1355,1356,Pegasus,2015-10-01 11:49:00,0,Intact Female,30.0,775,0,155,102,1,0,2,0,0,0,14,-1,1,1,0,40,3,1,274,10,2,2015,11,49,1,0,1,1
1356,1357,Draco,2015-07-21 18:19:00,1,Neutered Male,2190.0,686,0,135,102,1,2,1,2,2,2,5,4,0,1,3,30,1,1,202,7,1,2015,18,19,1,0,0,0
1357,1358,Zero,2014-09-28 18:46:00,1,Neutered Male,2555.0,1293,0,299,102,1,0,1,1,1,0,5,1,0,1,4,39,6,1,271,9,2,2014,18,46,1,0,0,0
1358,1359,Missty,2014-01-21 15:54:00,1,Spayed Female,730.0,841,0,187,102,1,4,1,2,2,1,5,4,0,1,2,4,1,1,21,1,0,2014,15,54,1,0,1,0
1359,1360,,2015-05-13 09:00:00,0,Intact Female,210.0,775,0,155,102,1,0,2,0,0,0,11,-1,1,0,1,20,2,1,133,5,1,2015,9,0,0,0,1,1
1360,1361,Ziggy,2016-01-09 12:31:00,1,Intact Male,730.0,1188,0,259,102,0,2,1,0,0,2,5,1,0,1,2,1,5,1,9,1,0,2016,12,31,1,0,0,1
1361,1362,,2013-12-16 12:28:00,1,Spayed Female,365.0,221,0,39,46,0,2,1,2,2,1,4,1,0,0,1,51,0,1,350,12,3,2013,12,28,1,0,1,0
1362,1363,Oreo,2014-06-27 11:37:00,1,Intact Female,2920.0,1188,0,259,102,0,2,1,0,0,2,15,1,0,1,4,26,4,1,178,6,1,2014,11,37,1,0,1,1
1363,1364,Zeus,2015-06-04 16:25:00,1,Neutered Male,730.0,1293,0,299,102,1,0,1,1,1,0,3,1,0,1,2,23,3,1,155,6,1,2015,16,25,1,0,0,0
1364,1365,,2014-09-13 16:16:00,1,Spayed Female,60.0,1353,0,305,102,0,3,1,1,1,1,1,0,0,0,0,37,5,1,256,9,2,2014,16,16,1,0,1,0
1365,1366,Madigan,2016-02-20 13:57:00,1,Spayed Female,4380.0,288,0,64,102,0,3,2,0,0,0,3,-1,1,1,5,7,5,1,51,2,0,2016,13,57,1,0,1,0
1366,1367,Sunny,2015-12-11 13:20:00,1,Intact Male,365.0,553,0,115,102,1,0,2,0,0,0,4,1,0,1,1,50,4,1,345,12,3,2015,13,20,1,0,0,1
1367,1368,French Fry,2015-11-16 12:34:00,1,Spayed Female,60.0,841,0,187,102,1,4,1,2,2,1,0,5,0,1,0,47,0,1,320,11,2,2015,12,34,1,0,1,0
1368,1369,Sugar,2015-12-26 18:31:00,0,Spayed Female,730.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,1,2,52,5,1,360,12,3,2015,18,31,1,10,1,0
1369,1370,Tinka-Jo,2015-12-21 14:31:00,0,Intact Female,60.0,775,0,155,102,1,0,2,0,0,0,11,1,0,1,0,52,0,1,355,12,3,2015,14,31,1,0,1,1
1370,1371,,2016-02-06 18:49:00,0,Intact Female,365.0,775,0,155,102,1,0,2,0,0,0,5,1,0,0,1,5,5,1,37,2,0,2016,18,49,1,0,1,1
1371,1372,,2014-07-23 09:00:00,0,Neutered Male,365.0,775,0,155,102,1,0,2,0,0,0,5,1,0,0,1,30,2,1,204,7,1,2014,9,0,0,0,0,0
1372,1373,,2014-04-23 14:47:00,0,Intact Male,28.0,775,0,155,102,1,0,2,0,0,0,0,-1,0,0,0,17,2,1,113,4,1,2014,14,47,1,0,0,1
1373,1374,,2014-06-08 14:48:00,0,Intact Female,180.0,775,0,155,102,1,0,2,0,0,0,2,-1,0,0,0,23,6,1,159,6,1,2014,14,48,1,0,1,1
1374,1375,Luna,2014-10-29 17:07:00,1,Spayed Female,210.0,1629,0,393,114,0,4,0,1,1,1,3,1,0,1,1,44,2,1,302,10,2,2014,17,7,1,0,1,0
1375,1376,,2014-12-02 13:14:00,1,Intact Female,730.0,553,0,115,102,1,0,2,0,0,0,18,-1,1,0,2,49,1,1,336,12,3,2014,13,14,1,0,1,1
1376,1377,,2014-05-29 17:49:00,0,Unknown,28.0,774,1,154,102,1,0,2,0,0,0,5,1,0,0,0,22,3,1,149,5,1,2014,17,49,1,0,2,2
1377,1378,Avalon,2013-10-07 18:48:00,0,Spayed Female,180.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,1,0,41,0,1,280,10,2,2013,18,48,1,0,1,0
1378,1379,,2015-08-14 09:00:00,0,Unknown,300.0,775,0,155,102,1,0,2,0,0,0,5,1,0,0,1,33,4,1,226,8,2,2015,9,0,0,0,2,2
1379,1380,Muneca,2016-01-18 17:41:00,1,Spayed Female,365.0,686,0,135,102,1,2,1,2,2,2,0,5,0,1,1,3,0,1,18,1,0,2016,17,41,1,0,1,0
1380,1381,,2013-12-20 17:23:00,1,Spayed Female,1095.0,575,0,114,89,0,2,1,0,3,1,13,-1,1,0,2,51,4,1,354,12,3,2013,17,23,1,0,1,0
1381,1382,Romeo,2016-01-23 18:02:00,1,Neutered Male,1095.0,1293,0,299,102,1,0,1,1,1,0,1,0,0,1,2,3,5,1,23,1,0,2016,18,2,1,0,0,0
1382,1383,Oscar,2014-11-15 17:06:00,1,Neutered Male,4745.0,1095,0,240,102,0,2,1,0,3,3,5,1,0,1,5,46,5,1,319,11,2,2014,17,6,1,0,0,0
1383,1384,Buddha,2015-11-01 18:40:00,0,Neutered Male,30.0,767,0,151,102,1,0,2,0,0,0,0,1,0,1,0,44,6,1,305,11,2,2015,18,40,1,0,0,0
1384,1385,Moonshine,2014-01-04 13:25:00,0,Spayed Female,150.0,775,0,155,102,1,0,2,0,0,0,0,-1,0,1,0,1,5,1,4,1,0,2014,13,25,1,0,1,0
1385,1386,Infinity,2014-08-13 16:47:00,1,Neutered Male,30.0,91,0,28,102,0,3,1,2,2,1,1,4,0,1,0,33,2,1,225,8,2,2014,16,47,1,0,0,0
1386,1387,Chuckie,2014-07-13 14:29:00,1,Neutered Male,1825.0,1446,0,321,92,0,4,1,1,1,1,6,1,0,1,3,28,6,1,194,7,1,2014,14,29,1,0,0,0
1387,1388,Penny,2013-12-16 12:57:00,1,Spayed Female,730.0,330,0,70,89,0,3,1,2,2,2,0,1,0,1,2,51,0,1,350,12,3,2013,12,57,1,0,1,0
1388,1389,Gracie,2013-10-16 11:09:00,1,Spayed Female,1825.0,1627,0,394,102,0,4,0,0,0,1,3,-1,1,1,3,42,2,1,289,10,2,2013,11,9,1,0,1,0
1389,1390,,2015-09-13 12:20:00,0,Intact Male,21.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,0,0,37,6,1,256,9,2,2015,12,20,1,0,0,1
1390,1391,Charlie,2013-10-16 17:08:00,1,Neutered Male,1825.0,1165,0,257,102,1,2,1,1,1,3,22,-1,1,1,3,42,2,1,289,10,2,2013,17,8,1,0,0,0
1391,1392,Roscoe,2015-10-29 12:48:00,0,Neutered Male,3285.0,775,0,155,102,1,0,2,0,0,0,5,-1,0,1,4,44,3,1,302,10,2,2015,12,48,1,0,0,0
1392,1393,,2014-05-22 11:45:00,0,Spayed Female,1095.0,1412,1,315,102,0,0,2,0,0,0,1,0,0,0,2,21,3,1,142,5,1,2014,11,45,1,0,1,0
1393,1394,Zoey,2013-12-15 18:54:00,0,Spayed Female,365.0,775,0,155,102,1,0,2,0,0,0,10,-1,1,1,1,50,6,1,349,12,3,2013,18,54,1,0,1,0
1394,1395,Cronus,2014-05-20 19:02:00,1,Neutered Male,1095.0,1023,0,235,102,1,4,1,1,1,1,5,-1,1,1,2,21,1,1,140,5,1,2014,19,2,1,0,0,0
1395,1396,Pickle,2015-12-06 17:36:00,1,Neutered Male,365.0,1120,0,245,100,0,1,1,1,3,2,1,4,0,1,1,49,6,1,340,12,3,2015,17,36,1,0,0,0
1396,1397,,2015-10-04 15:28:00,1,Neutered Male,365.0,1127,0,248,102,0,1,1,2,2,1,5,4,0,0,1,40,6,1,277,10,2,2015,15,28,1,0,0,0
1397,1398,,2014-07-08 15:27:00,0,Intact Female,28.0,775,0,155,102,1,0,2,0,0,0,1,0,0,0,0,28,1,1,189,7,1,2014,15,27,1,0,1,1
1398,1399,Hazel,2015-09-14 11:50:00,1,Spayed Female,365.0,490,1,103,102,0,4,2,0,0,1,4,-1,1,1,1,38,0,1,257,9,2,2015,11,50,1,0,1,0
1399,1400,Handsome Dan,2015-11-07 15:03:00,1,Neutered Male,730.0,307,0,71,102,1,3,1,2,2,2,5,1,0,1,2,45,5,1,311,11,2,2015,15,3,1,0,0,0
1400,1401,Tango,2014-07-26 17:26:00,1,Neutered Male,1460.0,553,0,115,102,1,0,2,0,0,0,4,-1,1,1,3,30,5,1,207,7,1,2014,17,26,1,0,0,0
1401,1402,,2014-09-21 13:22:00,0,Intact Male,21.0,775,0,155,102,1,0,2,0,0,0,5,-1,1,0,0,38,6,1,264,9,2,2014,13,22,1,0,0,1
1402,1403,Buster,2014-06-19 17:43:00,1,Neutered Male,4380.0,889,0,195,102,0,4,1,0,0,2,6,5,0,1,5,25,3,1,170,6,1,2014,17,43,1,5,0,0
1403,1404,Sparky,2014-11-30 12:22:00,0,Neutered Male,120.0,775,0,155,102,1,0,2,0,0,0,0,1,0,1,0,48,6,1,334,11,2,2014,12,22,1,0,0,0
