AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,IsPureBreed,Breed1,Breed2,IsPopularBreed,Color1,Color2,HasName,AgeGroup,WeekDay,Month,Quarter,Year,ExitHour,ExitMinute,IsOpen,Holiday,Sex,Fertile
A691625,Freya,2014-12-05 18:02:00,Adoption,,1,Spayed Female,365.0,Catahoula Mix,0,106,102,0,0,0,1,1,4,12,3,2014,18,2,1,0,1,0
A696093,,2015-01-30 09:00:00,Transfer,SCRP,0,Intact Male,150.0,Domestic Shorthair Mix,0,155,102,1,0,0,0,0,4,1,0,2015,9,0,0,0,0,1
A664916,Phoenix,2013-10-16 17:12:00,Transfer,Partner,1,Intact Male,365.0,Pug Mix,0,312,102,0,0,0,1,1,2,10,2,2013,17,12,1,0,0,1
A692898,Onyx,2014-12-07 17:18:00,Adoption,,0,Spayed Female,90.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,0,6,12,3,2014,17,18,1,0,1,0
A691252,Sasha,2014-11-03 15:55:00,Return_to_owner,,1,Spayed Female,1460.0,Labrador Retriever Mix,0,235,102,1,0,-1,1,3,0,11,2,2014,15,55,1,0,1,0
A674784,Siesta,2014-04-15 17:03:00,Adoption,Foster,1,Spayed Female,30.0,Chihuahua Shorthair/Dachshund Wirehair,0,114,56,0,0,0,1,0,1,4,1,2014,17,3,1,0,1,0
A704142,,2015-06-02 09:32:00,Euthanasia,Suffering,0,Spayed Female,4380.0,Domestic Shorthair Mix,0,155,102,1,3,-1,0,5,1,6,1,2015,9,32,0,0,1,0
A682518,Loco,2014-07-20 15:15:00,Adoption,,0,Intact Male,30.0,Domestic Longhair Mix,0,151,102,1,0,0,1,0,6,7,1,2014,15,15,1,0,0,1
A674891,,2014-03-20 14:29:00,Transfer,Partner,1,Intact Female,28.0,Chow Chow Mix,0,121,102,0,0,-1,0,0,3,3,0,2014,14,29,1,0,1,1
A708747,Zeus,2015-08-14 14:51:00,Return_to_owner,,1,Intact Male,300.0,Pit Bull Mix,0,299,102,1,2,0,1,1,4,8,2,2015,14,51,1,0,0,1
A668890,,2013-12-16 12:25:00,Transfer,Partner,1,Spayed Female,120.0,Beagle Mix,0,40,102,0,0,0,0,0,0,12,3,2013,12,25,1,0,1,0
A664578,Rufus,2014-01-03 17:19:00,Transfer,Partner,1,Neutered Male,1460.0,Pit Bull,1,298,102,0,7,0,1,3,4,1,0,2014,17,19,1,0,0,0
A679651,Boogie,2014-06-17 16:35:00,Adoption,,1,Neutered Male,180.0,Chihuahua Shorthair Mix,0,115,102,1,0,0,1,0,1,6,1,2014,16,35,1,0,0,0
A652729,Yoda,2013-10-08 16:57:00,Transfer,Partner,1,Neutered Male,210.0,Kuvasz/Labrador Retriever,0,232,92,0,0,-1,1,1,1,10,2,2013,16,57,1,0,0,0
A687631,,2014-09-08 11:06:00,Transfer,Partner,0,Intact Female,7.0,Domestic Shorthair Mix,0,155,102,1,0,0,0,0,0,9,2,2014,11,6,1,0,1,1
A686397,,2014-08-21 15:37:00,Transfer,Partner,1,Intact Female,30.0,Plott Hound Mix,0,302,102,0,0,2,0,0,3,8,2,2014,15,37,1,0,1,1
A677091,Zelda,2014-06-29 16:00:00,Adoption,,0,Spayed Female,120.0,Siamese,1,345,102,0,6,-1,1,0,6,6,1,2014,16,0,1,0,1,0
A678716,Will,2014-06-29 19:00:00,Adoption,,0,Neutered Male,60.0,Domestic Medium Hair Mix,0,153,102,1,2,0,1,0,6,6,1,2014,19,0,1,0,0,0
A697927,,2015-04-22 10:04:00,Adoption,Foster,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,2,0,0,0,2,4,1,2015,10,4,0,0,0,0
A713661,Coco,2015-12-08 18:16:00,Return_to_owner,,1,Spayed Female,730.0,Labrador Retriever Mix,0,235,102,1,0,0,1,2,1,12,3,2015,18,16,1,0,1,0
A705781,Heihachi,2015-06-23 19:15:00,Transfer,Partner,0,Intact Male,14.0,Domestic Shorthair Mix,0,155,102,1,0,2,1,0,1,6,1,2015,19,15,1,0,0,1
A701937,Azul,2015-05-12 12:12:00,Transfer,Partner,1,Neutered Male,150.0,Pit Bull Mix,0,299,102,1,0,0,1,0,1,5,1,2015,12,12,1,0,0,0
A679952,Howard,2014-07-08 14:47:00,Transfer,Partner,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,6,-1,1,0,1,7,1,2014,14,47,1,0,0,0
A641381,Doggie Doo,2015-02-12 17:30:00,Return_to_owner,,1,Spayed Female,2920.0,Chihuahua Shorthair Mix,0,115,102,1,0,-1,1,4,3,2,0,2015,17,30,1,0,1,0
A697230,Minena,2015-02-20 17:35:00,Euthanasia,Suffering,0,Intact Female,3285.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,4,4,2,0,2015,17,35,1,0,1,1
A682652,,2014-07-01 11:45:00,Transfer,Partner,1,Intact Male,60.0,Siberian Husky/German Shepherd,0,347,76,0,0,-1,0,0,1,7,1,2014,11,45,1,0,0,1
A694680,,2015-01-03 09:00:00,Transfer,SCRP,0,Unknown,365.0,Domestic Shorthair Mix,0,155,102,1,3,0,0,1,5,1,0,2015,9,0,0,0,2,2
A705950,Desmond,2015-10-09 15:37:00,Adoption,,1,Neutered Male,730.0,Pit Bull Mix,0,299,102,1,0,0,1,2,4,10,2,2015,15,37,1,0,0,0
A718505,Nortina,2016-01-06 00:00:00,Transfer,Partner,1,Spayed Female,1095.0,Jack Russell Terrier Mix,0,223,102,0,0,-1,1,2,2,1,0,2016,0,0,0,0,1,0
A683703,Ruckus,2014-09-17 07:59:00,Adoption,Foster,1,Neutered Male,1825.0,Chihuahua Shorthair Mix,0,115,102,1,0,0,1,3,2,9,2,2014,7,59,0,0,0,0
A671669,Matty,2014-09-10 14:02:00,Adoption,,1,Neutered Male,365.0,Rottweiler Mix,0,324,102,0,0,0,1,1,2,9,2,2014,14,2,1,0,0,0
A667395,Diego,2013-11-27 16:11:00,Return_to_owner,,1,Unknown,2555.0,Dachshund,1,132,102,0,2,-1,1,4,2,11,2,2013,16,11,1,9,2,2
A696641,,2015-02-13 18:18:00,Adoption,,1,Spayed Female,1095.0,Norwich Terrier/Border Terrier,0,269,27,0,0,-1,0,2,4,2,0,2015,18,18,1,0,1,0
A689236,,2014-10-02 14:36:00,Transfer,Partner,1,Unknown,1.0,Labrador Retriever Mix,0,235,102,1,0,0,0,0,3,10,2,2014,14,36,1,0,2,2
A701991,Ursa,2015-05-07 17:14:00,Euthanasia,Aggressive,1,Intact Female,1825.0,Pit Bull Mix,0,299,102,1,0,0,1,3,3,5,1,2015,17,14,1,0,1,1
A670494,Gus,2014-01-12 17:10:00,Return_to_owner,,1,Neutered Male,2190.0,Dachshund Mix,0,135,102,1,0,-1,1,3,6,1,0,2014,17,10,1,0,0,0
A694432,Belle,2015-01-01 17:51:00,Adoption,,0,Spayed Female,1095.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,2,3,1,0,2015,17,51,1,0,1,0
A704217,Coqueta,2015-06-02 19:37:00,Transfer,Partner,1,Intact Female,90.0,German Shepherd Mix,0,187,102,1,0,0,1,0,1,6,1,2015,19,37,1,0,1,1
A675627,Peeta,2014-04-19 13:14:00,Adoption,,1,Neutered Male,300.0,Plott Hound/Boxer,0,301,30,0,2,0,1,1,5,4,1,2014,13,14,1,0,0,0
A696399,Kirby,2015-02-15 11:09:00,Return_to_owner,,1,Spayed Female,730.0,Basset Hound/Labrador Retriever,0,37,92,0,0,-1,1,2,6,2,0,2015,11,9,1,0,1,0
A691435,Yeshua,2014-11-10 18:47:00,Adoption,,1,Spayed Female,270.0,Great Pyrenees Mix,0,200,102,0,0,-1,1,1,0,11,2,2014,18,47,1,0,1,0
A669833,,2013-12-28 14:07:00,Transfer,Partner,1,Intact Female,60.0,German Shepherd Mix,0,187,102,1,0,0,0,0,5,12,3,2013,14,7,1,0,1,1
A707460,Buster,2015-07-21 19:30:00,Adoption,,1,Intact Male,90.0,Australian Cattle Dog Mix,0,28,102,1,0,0,1,0,1,7,1,2015,19,30,1,0,0,1
A671862,Shippo,2014-02-04 17:08:00,Adoption,,1,Neutered Male,90.0,Dachshund/Chihuahua Shorthair,0,132,46,0,0,-1,1,0,1,2,0,2014,17,8,1,0,0,0
A701949,Darren,2015-05-31 12:21:00,Adoption,,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,0,6,5,1,2015,12,21,1,0,0,0
A677621,,2014-04-27 12:15:00,Transfer,Partner,0,Unknown,3.0,Domestic Shorthair Mix,0,155,102,1,0,-1,0,0,6,4,1,2014,12,15,1,0,2,2
A679423,,2014-05-22 19:11:00,Transfer,SCRP,0,Spayed Female,1460.0,Domestic Shorthair Mix,0,155,102,1,3,-1,0,3,3,5,1,2014,19,11,1,0,1,0
A710131,Angie,2015-08-18 15:59:00,Euthanasia,Suffering,0,Intact Female,6205.0,Domestic Longhair Mix,0,151,102,1,0,-1,1,5,1,8,2,2015,15,59,1,0,1,1
A716988,Dale,2015-12-08 12:52:00,Transfer,Partner,0,Intact Male,60.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,0,1,12,3,2015,12,52,1,0,0,1
A711387,Moe,2015-09-14 13:43:00,Transfer,Partner,1,Neutered Male,730.0,Chihuahua Shorthair Mix,0,115,102,1,0,0,1,2,0,9,2,2015,13,43,1,0,0,0
A707886,Ladybug,2015-07-26 17:57:00,Adoption,,0,Spayed Female,60.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,0,6,7,1,2015,17,57,1,0,1,0
A685157,Sombra,2014-08-29 11:43:00,Adoption,Foster,1,Spayed Female,60.0,Labrador Retriever/Pit Bull,0,234,114,0,0,0,1,0,4,8,2,2014,11,43,1,0,1,0
A702176,,2015-05-10 18:36:00,Died,In Kennel,0,Intact Female,0.0,Domestic Longhair Mix,0,151,102,1,0,2,0,0,6,5,1,2015,18,36,1,4,1,1
A680937,Hank,2014-06-23 12:51:00,Adoption,,1,Neutered Male,2190.0,Australian Cattle Dog Mix,0,28,102,1,1,-1,1,3,0,6,1,2014,12,51,1,0,0,0
A462504,Lady Bug,2014-09-08 15:12:00,Adoption,,1,Spayed Female,3285.0,Pit Bull Mix,0,299,102,1,0,0,1,4,0,9,2,2014,15,12,1,0,1,0
A709240,,2015-08-12 17:17:00,Adoption,,0,Neutered Male,60.0,Snowshoe Mix,0,356,102,0,4,-1,0,0,2,8,2,2015,17,17,1,0,0,0
A686645,,2014-08-28 17:59:00,Adoption,,1,Spayed Female,60.0,Chihuahua Shorthair/Jack Russell Terrier,0,114,89,0,0,0,0,0,3,8,2,2014,17,59,1,0,1,0
A694791,Sophie,2015-01-05 13:01:00,Transfer,Partner,0,Intact Female,240.0,Siamese,1,345,102,0,9,-1,1,1,0,1,0,2015,13,1,1,0,1,1
A707234,,2015-07-15 18:42:00,Adoption,,1,Spayed Female,730.0,Boxer Mix,0,77,102,1,0,0,0,2,2,7,1,2015,18,42,1,0,1,0
A681777,,2014-06-25 17:09:00,Adoption,,0,Spayed Female,60.0,Domestic Shorthair Mix,0,155,102,1,0,0,0,0,2,6,1,2014,17,9,1,0,1,0
A675065,Persephone,2014-03-28 11:43:00,Adoption,,1,Spayed Female,60.0,Manchester Terrier Mix,0,248,102,0,0,0,1,0,4,3,0,2014,11,43,1,0,1,0
A705478,Turtle Cake,2015-07-28 14:38:00,Adoption,Foster,0,Spayed Female,150.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,0,1,7,1,2015,14,38,1,0,1,0
A707116,Heidi,2015-09-29 14:41:00,Transfer,Partner,1,Spayed Female,365.0,Labrador Retriever/Chinese Sharpei,0,234,48,0,0,0,1,1,1,9,2,2015,14,41,1,0,1,0
A681262,,2014-06-15 19:12:00,Transfer,SCRP,0,Intact Female,300.0,Domestic Shorthair Mix,0,155,102,1,0,-1,0,1,6,6,1,2014,19,12,1,0,1,1
A718391,,2015-12-29 13:30:00,Transfer,Partner,0,Unknown,3650.0,Domestic Longhair Mix,0,151,102,1,2,-1,0,5,1,12,3,2015,13,30,1,0,2,2
A713541,Paulie,2015-10-12 13:27:00,Adoption,,1,Spayed Female,3650.0,Miniature Poodle Mix,0,257,102,1,0,-1,1,5,0,10,2,2015,13,27,1,0,1,0
A682404,Kyle,2014-08-15 12:17:00,Adoption,,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,0,4,8,2,2014,12,17,1,0,0,0
A713223,,2015-10-08 17:44:00,Transfer,Partner,1,Intact Female,2190.0,Chihuahua Shorthair Mix,0,115,102,1,0,0,0,3,3,10,2,2015,17,44,1,0,1,1
A684027,Lili,2014-10-02 09:16:00,Adoption,Foster,0,Spayed Female,2920.0,Ragdoll Mix,0,316,102,0,9,-1,1,4,3,10,2,2014,9,16,0,0,1,0
A703216,Chispa,2015-05-22 18:12:00,Return_to_owner,,1,Spayed Female,120.0,Miniature Poodle Mix,0,257,102,1,0,0,1,0,4,5,1,2015,18,12,1,0,1,0
A690660,,2014-10-27 12:10:00,Transfer,Partner,1,Intact Female,1825.0,Chihuahua Shorthair Mix,0,115,102,1,0,-1,0,3,0,10,2,2014,12,10,1,0,1,1
A674244,Shelby,2014-03-30 18:49:00,Adoption,,1,Spayed Female,60.0,Labrador Retriever Mix,0,235,102,1,0,0,1,0,6,3,0,2014,18,49,1,0,1,0
A720888,Panchas,2016-02-21 13:29:00,Adoption,,1,Spayed Female,240.0,Chow Chow Mix,0,121,102,0,0,-1,1,1,6,2,0,2016,13,29,1,0,1,0
A711368,,2015-09-05 18:43:00,Transfer,Partner,0,Unknown,14.0,Domestic Shorthair Mix,0,155,102,1,0,0,0,0,5,9,2,2015,18,43,1,0,2,2
A677902,Jasper,2014-05-02 17:26:00,Return_to_owner,,1,Neutered Male,210.0,Boxer/Pointer,0,76,116,0,0,0,1,1,4,5,1,2014,17,26,1,0,0,0
A687674,,2014-09-08 16:39:00,Transfer,Partner,0,Intact Female,21.0,Domestic Shorthair Mix,0,155,102,1,0,0,0,0,0,9,2,2014,16,39,1,0,1,1
A716368,,2015-12-17 11:32:00,Adoption,Foster,1,Neutered Male,30.0,Boxer Mix,0,77,102,1,0,0,0,0,3,12,3,2015,11,32,1,0,0,0
A714884,Billie Jean,2015-11-16 13:32:00,Transfer,Partner,1,Spayed Female,730.0,Jack Russell Terrier Mix,0,223,102,0,0,0,1,2,0,11,2,2015,13,32,1,0,1,0
A708828,Teri,2015-08-08 14:25:00,Transfer,Partner,0,Unknown,30.0,Domestic Shorthair Mix,0,155,102,1,2,0,1,0,5,8,2,2015,14,25,1,0,2,2
A703335,Wilson,2015-05-26 17:17:00,Transfer,Partner,0,Intact Male,730.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,2,1,5,1,2015,17,17,1,0,0,1
A708834,,2015-11-03 10:22:00,Adoption,Foster,0,Spayed Female,90.0,Domestic Shorthair Mix,0,155,102,1,0,0,0,0,1,11,2,2015,10,22,0,0,1,0
A693022,Lady,2014-12-04 17:02:00,Transfer,Partner,1,Spayed Female,2555.0,Labrador Retriever Mix,0,235,102,1,0,-1,1,4,3,12,3,2014,17,2,1,0,1,0
A566868,Mayhem,2014-09-26 11:03:00,Return_to_owner,,1,Spayed Female,365.0,Pit Bull Mix,0,299,102,1,0,0,1,1,4,9,2,2014,11,3,1,0,1,0
A652606,Tux,2013-10-12 19:10:00,Adoption,,0,Neutered Male,180.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,0,5,10,2,2013,19,10,1,0,0,0
A530460,Koko,2015-08-07 15:47:00,Return_to_owner,,1,Spayed Female,2555.0,St. Bernard Rough Coat Mix,0,363,102,0,0,0,1,4,4,8,2,2015,15,47,1,0,1,0
A713491,Boo!,2015-11-01 19:00:00,Adoption,,0,Neutered Male,30.0,Domestic Longhair Mix,0,151,102,1,2,-1,1,0,6,11,2,2015,19,0,1,0,0,0
A584195,Bryson,2014-03-02 15:44:00,Return_to_owner,,1,Neutered Male,1460.0,Blue Lacy/Beagle,0,63,17,0,0,0,1,3,6,3,0,2014,15,44,1,2,0,0
A677087,Marco,2014-09-07 16:07:00,Adoption,,0,Neutered Male,150.0,Domestic Shorthair Mix,0,155,102,1,3,0,1,0,6,9,2,2014,16,7,1,0,0,0
A706843,Bobi,2015-07-15 17:08:00,Return_to_owner,,1,Neutered Male,1095.0,Chihuahua Shorthair/Dachshund,0,114,54,0,0,-1,1,2,2,7,1,2015,17,8,1,0,0,0
A661783,Gwen,2013-10-08 16:00:00,Adoption,Foster,0,Spayed Female,90.0,Domestic Medium Hair Mix,0,153,102,1,2,0,1,0,1,10,2,2013,16,0,1,0,1,0
A717131,Minx,2015-12-16 13:00:00,Transfer,Partner,0,Intact Female,60.0,Domestic Shorthair/Manx,0,154,96,1,2,-1,1,0,2,12,3,2015,13,0,1,0,1,1
A703361,Harry,2015-07-10 13:49:00,Adoption,,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,2,-1,1,0,4,7,1,2015,13,49,1,0,0,0
A665968,Manchitas,2013-10-28 12:58:00,Transfer,Partner,1,Spayed Female,1095.0,Dachshund,1,132,102,0,1,0,1,2,0,10,2,2013,12,58,1,0,1,0
A668712,,2013-12-09 16:09:00,Transfer,SCRP,0,Intact Female,210.0,Domestic Shorthair Mix,0,155,102,1,2,-1,0,1,0,12,3,2013,16,9,1,0,1,1
A681031,Cali,2014-06-17 14:41:00,Return_to_owner,,0,Spayed Female,150.0,Domestic Shorthair Mix,0,155,102,1,0,0,1,0,1,6,1,2014,14,41,1,0,1,0
A686693,Chata,2014-09-01 15:51:00,Adoption,,1,Spayed Female,1095.0,English Bulldog Mix,0,160,102,0,2,0,1,2,0,9,2,2014,15,51,1,0,1,0
A694072,,2014-12-19 17:35:00,Euthanasia,Suffering,0,Unknown,365.0,Domestic Medium Hair Mix,0,153,102,1,0,-1,0,1,4,12,3,2014,17,35,1,0,2,2
A708835,,2015-12-16 09:27:00,Adoption,Foster,0,Spayed Female,120.0,Domestic Shorthair Mix,0,155,102,1,0,0,0,0,2,12,3,2015,9,27,0,0,1,0
A717961,Jester,2016-01-29 16:22:00,Transfer,Partner,1,Neutered Male,1095.0,Pit Bull Mix,0,299,102,1,0,0,1,2,4,1,0,2016,16,22,1,0,0,0
A696598,,2015-02-08 11:31:00,Euthanasia,Suffering,0,Intact Male,365.0,Domestic Medium Hair Mix,0,153,102,1,12,-1,0,1,6,2,0,2015,11,31,1,0,0,1
A666100,Sandy,2013-10-28 11:57:00,Return_to_owner,,1,Intact Female,3285.0,Labrador Retriever/Pit Bull,0,234,114,0,0,0,1,4,0,10,2,2013,11,57,1,0,1,1
A706640,Bogart,2015-07-05 18:45:00,Adoption,,1,Neutered Male,60.0,Lhasa Apso/Dachshund,0,239,54,0,0,-1,1,0,6,7,1,2015,18,45,1,0,0,0
A708900,,2015-08-03 09:00:00,Transfer,SCRP,0,Intact Male,1095.0,Domestic Shorthair Mix,0,155,102,1,2,-1,0,2,0,8,2,2015,9,0,0,0,0,1
A703064,Peggy,2015-08-12 13:47:00,Adoption,,0,Spayed Female,90.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,0,2,8,2,2015,13,47,1,0,1,0
A681703,Hailey 2,2014-06-19 15:38:00,Transfer,Partner,1,Intact Female,730.0,Shih Tzu/Havanese,0,343,83,0,0,0,1,2,3,6,1,2014,15,38,1,5,1,1
A692811,Apollo,2015-06-30 12:43:00,Adoption,,1,Neutered Male,365.0,Labrador Retriever Mix,0,235,102,1,0,-1,1,1,1,6,1,2015,12,43,1,0,0,0
A664824,Bella,2014-07-18 15:05:00,Euthanasia,Aggressive,1,Spayed Female,1825.0,German Shepherd Mix,0,187,102,1,0,-1,1,3,4,7,1,2014,15,5,1,0,1,0
A703185,Sonny,2015-07-18 18:17:00,Adoption,,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,2,0,1,0,5,7,1,2015,18,17,1,0,0,0
A603239,Lucy,2015-04-28 11:06:00,Return_to_owner,,1,Spayed Female,1460.0,Boxer Mix,0,77,102,1,2,0,1,3,1,4,1,2015,11,6,1,0,1,0
A720452,Chivito,2016-02-13 11:19:00,Return_to_owner,,1,Neutered Male,365.0,Miniature Schnauzer Mix,0,259,102,0,0,-1,1,1,5,2,0,2016,11,19,1,0,0,0
A695938,Callie,2015-01-31 18:19:00,Adoption,,0,Spayed Female,180.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,0,5,1,0,2015,18,19,1,0,1,0
A715163,Ava,2015-11-10 17:53:00,Adoption,,1,Spayed Female,365.0,Beagle Mix,0,40,102,0,0,2,1,1,1,11,2,2015,17,53,1,0,1,0
A708033,Sadie,2015-07-23 18:08:00,Return_to_owner,,1,Spayed Female,365.0,Boxer Mix,0,77,102,1,0,-1,1,1,3,7,1,2015,18,8,1,0,1,0
A699311,Eames,2015-04-02 17:33:00,Return_to_owner,,1,Spayed Female,730.0,German Shepherd Mix,0,187,102,1,0,0,1,2,3,4,1,2015,17,33,1,0,1,0
A680813,Goliath,2014-06-09 13:19:00,Return_to_owner,,1,Neutered Male,1095.0,Labrador Retriever/American Bulldog,0,234,5,0,0,0,1,2,0,6,1,2014,13,19,1,0,0,0
A705124,,2015-06-14 09:00:00,Transfer,SCRP,0,Unknown,730.0,Domestic Shorthair Mix,0,155,102,1,0,-1,0,2,6,6,1,2015,9,0,0,0,2,2
A691370,Darby,2014-11-07 18:46:00,Transfer,Partner,1,Neutered Male,1825.0,Dachshund Mix,0,135,102,1,0,-1,1,3,4,11,2,2014,18,46,1,0,0,0
A677961,Anubis,2014-05-24 15:31:00,Transfer,Partner,1,Neutered Male,730.0,Chihuahua Shorthair Mix,0,115,102,1,0,0,1,2,5,5,1,2014,15,31,1,0,0,0
A693074,Paddy,2014-12-10 11:12:00,Return_to_owner,,0,Neutered Male,1095.0,Domestic Longhair Mix,0,151,102,1,0,0,1,2,2,12,3,2014,11,12,1,0,0,0
A700746,,2015-04-20 14:20:00,Transfer,Partner,0,Intact Female,21.0,Domestic Shorthair Mix,0,155,102,1,2,-1,0,0,0,4,1,2015,14,20,1,0,1,1
A720232,Tucker,2016-02-15 13:50:00,Return_to_owner,,1,Neutered Male,365.0,American Foxhound,1,15,102,0,0,0,1,1,0,2,0,2016,13,50,1,0,0,0
A670563,Mia,2014-09-18 15:37:00,Transfer,Partner,1,Spayed Female,365.0,Pit Bull Mix,0,299,102,1,0,0,1,1,3,9,2,2014,15,37,1,0,1,0
A719548,Annelise,2016-01-24 18:45:00,Adoption,,0,Spayed Female,60.0,Domestic Medium Hair Mix,0,153,102,1,0,0,1,0,6,1,0,2016,18,45,1,0,1,0
A683345,Muffin,2014-07-10 18:59:00,Adoption,,1,Spayed Female,270.0,Soft Coated Wheaten Terrier/Labrador Retriever,0,357,92,0,0,0,1,1,3,7,1,2014,18,59,1,0,1,0
A681275,,2014-06-14 16:16:00,Transfer,Partner,0,Intact Male,21.0,Domestic Shorthair Mix,0,155,102,1,3,-1,0,0,5,6,1,2014,16,16,1,0,0,1
A707754,,2015-07-21 18:02:00,Adoption,,0,Spayed Female,60.0,Siamese Mix,0,346,102,1,4,-1,0,0,1,7,1,2015,18,2,1,0,1,0
A676625,Gavin,2014-05-23 17:20:00,Adoption,Foster,1,Neutered Male,30.0,English Pointer Mix,0,167,102,0,0,0,1,0,4,5,1,2014,17,20,1,0,0,0
A673741,Oreo,2014-03-01 18:47:00,Return_to_owner,,1,Neutered Male,730.0,Miniature Schnauzer Mix,0,259,102,0,0,-1,1,2,5,3,0,2014,18,47,1,0,0,0
A706916,Cafeara,2015-07-09 17:11:00,Return_to_owner,,1,Spayed Female,730.0,Miniature Pinscher Mix,0,255,102,0,0,-1,1,2,3,7,1,2015,17,11,1,0,1,0
A711828,Donald,2015-11-30 11:16:00,Transfer,Partner,1,Neutered Male,730.0,American Bulldog Mix,0,12,102,0,0,0,1,2,0,11,2,2015,11,16,1,0,0,0
A701984,,2015-07-19 19:25:00,Adoption,Foster,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,2,-1,0,0,6,7,1,2015,19,25,1,0,0,0
A703805,Bitsie,2015-08-29 14:14:00,Adoption,Offsite,0,Spayed Female,90.0,Domestic Shorthair Mix,0,155,102,1,2,0,1,0,5,8,2,2015,14,14,1,0,1,0
A692420,Fritter,2015-03-05 14:07:00,Adoption,,1,Neutered Male,730.0,Chihuahua Shorthair Mix,0,115,102,1,0,-1,1,2,3,3,0,2015,14,7,1,0,0,0
A698629,Azteca,2015-03-24 11:33:00,Return_to_owner,,1,Intact Male,730.0,Pit Bull Mix,0,299,102,1,0,0,1,2,1,3,0,2015,11,33,1,0,0,1
A695520,,2015-01-21 16:59:00,Adoption,,1,Neutered Male,3285.0,Chihuahua Shorthair Mix,0,115,102,1,0,-1,0,4,2,1,0,2015,16,59,1,0,0,0
A671390,Bodi,2014-02-03 18:40:00,Return_to_owner,,0,Spayed Female,730.0,Bengal Mix,0,53,102,0,2,0,1,2,0,2,0,2014,18,40,1,0,1,0
A700405,Ballini,2015-04-16 14:32:00,Transfer,Partner,1,Intact Female,60.0,Dachshund Wirehair,1,137,102,0,0,-1,1,0,3,4,1,2015,14,32,1,0,1,1
A674513,Zoe,2014-08-29 11:22:00,Return_to_owner,,1,Spayed Female,1825.0,Labrador Retriever Mix,0,235,102,1,0,-1,1,3,4,8,2,2014,11,22,1,0,1,0
A702658,,2015-07-18 19:02:00,Adoption,Foster,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,0,-1,0,0,5,7,1,2015,19,2,1,0,0,0
A706970,Colby,2015-07-06 15:24:00,Euthanasia,Suffering,1,Neutered Male,2555.0,Dachshund Mix,0,135,102,1,0,-1,1,4,0,7,1,2015,15,24,1,0,0,0
A688412,Mimi,2014-09-24 15:31:00,Transfer,Partner,0,Intact Female,365.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,1,2,9,2,2014,15,31,1,0,1,1
A706388,Tali,2015-07-03 12:10:00,Adoption,,0,Intact Female,30.0,Domestic Shorthair Mix,0,155,102,1,2,0,1,0,4,7,1,2015,12,10,1,0,1,1
A705862,,2015-06-23 09:00:00,Transfer,SCRP,0,Intact Male,90.0,Domestic Shorthair Mix,0,155,102,1,2,0,0,0,1,6,1,2015,9,0,0,0,0,1
A712589,Captain,2015-12-01 08:08:00,Adoption,Foster,0,Neutered Male,60.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,0,1,12,3,2015,8,8,0,0,0,0
A687959,,2014-09-14 09:00:00,Transfer,SCRP,0,Intact Female,365.0,Domestic Medium Hair,1,152,102,0,2,0,0,1,6,9,2,2014,9,0,0,0,1,1
A697211,,2015-02-19 17:28:00,Euthanasia,Suffering,0,Intact Male,365.0,Domestic Shorthair Mix,0,155,102,1,3,-1,0,1,3,2,0,2015,17,28,1,0,0,1
A713395,Blake,2015-10-11 14:17:00,Adoption,,1,Neutered Male,120.0,Basset Hound Mix,0,38,102,0,0,0,1,0,6,10,2,2015,14,17,1,0,0,0
A719609,Winnebago,2016-01-31 15:45:00,Return_to_owner,,1,Spayed Female,2555.0,Boxer Mix,0,77,102,1,0,0,1,4,6,1,0,2016,15,45,1,0,1,0
A684929,Miko,2014-10-19 16:01:00,Adoption,,0,Neutered Male,2555.0,Domestic Shorthair Mix,0,155,102,1,0,-1,1,4,6,10,2,2014,16,1,1,0,0,0
A674537,Bowser,2014-03-23 16:44:00,Adoption,,1,Neutered Male,365.0,Basset Hound/Beauceron,0,37,18,0,0,0,1,1,6,3,0,2014,16,44,1,0,0,0
